Project_Id,ProjectName,Country,CertLevel,CertDate,GrossFloorAreaSqm,Energy_Saving_kWh,CO2_Avoided_kg
1000126781,CONF,ES,Platinum,2024-12-26,1975.0,172812.0,39747.0
1000126860,FSU Center for Virtual Learning,US,Certified,2024-04-25,5556.53,166696.0,73346.0
1000127107,WWU Interdisciplinary Science Building,US,Gold,2024-03-26,5258.31,394373.0,173524.0
1000127189,CLV Health + Wellness,US,Silver,2024-02-23,792.65,83228.0,36620.0
1000127577,Mission Rock Parcel A,US,Gold,2024-08-26,28812.56,1080471.0,475407.0
1000127922,Chongqing Cummins New Office Building,CN,Silver,2024-08-12,14449.0,325102.0,182057.0
1000127979,CMU Scaife Hall,US,Gold,2024-10-21,7961.79,597134.0,262739.0
1000128079,Cleveland Museum Natural History Phase2,US,Platinum,2024-10-29,4645.15,243870.0,107303.0
1000128200,CONF,US,Silver,2024-07-11,5762.4,216090.0,95080.0
1000128224,U-M Dean Road Transportation Facility,US,Silver,2024-06-17,6465.68,678896.0,298714.0
1000128432,CONF,IT,Gold,2024-08-13,35362.0,2210125.0,552531.0
1000128498,Jeffrey T Fort Neuro Research Building,US,Gold,2024-05-15,56485.02,9884878.0,4349347.0
1000128557,"Centennial College, A-Building",CA,Gold,2024-04-18,12248.0,918600.0,284766.0
1000128574,St. Albert Fire Hall-1,CA,Silver,2024-02-16,2911.0,65498.0,20304.0
1000128661,901 Cherry Phase II - Buildings 2 and 3,US,Platinum,2024-01-05,27229.96,1429573.0,629012.0
1000128796,Hotel Verdant,US,Gold,2024-04-09,6908.73,561334.0,246987.0
1000128902,Airbus-Delivery Center Expansion,US,Gold,2024-10-23,2755.13,103317.0,45460.0
1000128927,Wolfspeed MVF-FAB ADMIN,US,Silver,2024-06-04,53327.53,5599391.0,2463732.0
1000128928,Wolfspeed MVF-CUB,US,Silver,2024-06-04,9811.39,367927.0,161888.0
1000128976,Greater Pittsburgh Food Bank Expansion,US,Gold,2024-09-16,11352.75,1419094.0,624401.0
1000129049,Garvey Hall,US,Silver,2024-01-03,3235.16,72791.0,32028.0
1000129511,Four Points by Sheraton Navi Mumbai,IN,Platinum,2025-07-12,14726.88,1675183.0,1189380.0
1000129542,Nuovo Centro Direzionale CDO3 - Veritas,IT,Gold,2024-06-05,4390.0,164625.0,41156.0
1000129660,CONF,CN,Gold,2024-08-21,67670.0,4229375.0,2368450.0
1000129674,Bridgestone Warren Plant Recertification,US,Silver,2024-04-04,183454.81,19262755.0,8475612.0
1000129706,CONF,US,Gold,2024-05-29,1532.9,95806.0,42155.0
1000129771,Aransas National Wildlife Refuge,US,Certified,2024-09-16,1433.31,21500.0,9460.0
1000129774,CONF,US,Gold,2024-03-28,11366.68,710418.0,312584.0
1000129804,University of Cincinnati Clifton Court,US,Silver,2024-12-09,16722.54,752514.0,331106.0
1000129809,MU Clinical Health Sciences,US,Silver,2024-04-01,17058.01,767610.0,337749.0
1000130077,1701 H Street NE,US,Silver,2024-01-17,14648.95,329601.0,145025.0
1000130115,Mann Older Adult Rivera Rec. Center,US,Gold,2024-08-01,3658.06,137177.0,60358.0
1000130117,Lucas Hall,US,Certified,2024-03-28,2508.38,75251.0,33111.0
1000130144,Blacksburg Police Headquarters,US,Silver,2024-01-22,3258.48,73316.0,32259.0
1000130152,SLCC Juniper Building - Herriman Campus,US,Gold,2024-04-18,8454.17,528386.0,232490.0
1000130386,CONF,US,Gold,2024-05-02,22500.0,1406250.0,618750.0
1000130394,Morningstar at West Valley Memory Care,US,Silver,2024-02-29,2998.35,314827.0,138524.0
1000130428,CONF,US,Gold,2024-06-10,6131.6,383225.0,168619.0
1000130454,District Cooling Plant BB05,AE,Gold,2024-02-27,11063.45,691466.0,276586.0
1000130598,CONF,US,Silver,2024-11-13,464.52,17420.0,7665.0
1000130960,Colby College Gordon Center,US,Gold,2024-02-29,6547.9,491092.0,216081.0
1000130961,NYU Ambulatory Hub 1111 Franklin Avenue,US,Silver,2024-09-03,22911.83,2405742.0,1058527.0
1000130965,CONF,US,Certified,2024-11-13,1659.8,41495.0,18258.0
1000130970,Capers Hall - Building Replacement,US,Silver,2024-06-12,9058.04,407612.0,179349.0
1000130974,CONF,US,Silver,2024-11-13,1109.54,41608.0,18307.0
1000131005,Mult. Behavioral Health Resource Center,US,Gold,2024-09-16,2647.92,165495.0,72818.0
1000131151,UW - Founders Hall,US,Gold,2024-01-10,7841.01,588076.0,258753.0
1000131185,Green Hill School Recreation Building,US,Gold,2024-09-12,2638.45,98942.0,43534.0
1000131219,Five Rivers Health Centers - M.O.B.,US,Certified,2024-04-08,7803.85,546270.0,240359.0
1000131228,LPC Public Safety Complex/AMT,US,Silver,2024-01-31,7005.26,315237.0,138704.0
1000131280,PennDOT D6-0 RTMC,US,Silver,2024-02-27,3556.14,80013.0,35206.0
1000131522,Soccer and Lacrosse Facility Expansion,US,Gold,2024-07-02,1254.19,47032.0,20694.0
1000131533,Airbus-Dual Bay Flightline Hangar 24,US,Silver,2024-01-15,8533.98,896068.0,394270.0
1000131547,Oracle 6VDG,US,Gold,2024-12-13,11612.88,435483.0,191613.0
1000131604,AIRBUS Staging Bldg + Calibration Hangar,US,Gold,2024-11-22,3010.99,526923.0,231846.0
1000131629,CSU MC Harbison Research & Ed Bldg,US,Silver,2024-07-17,759.2,34164.0,15032.0
1000131657,College Park City Hall,US,Gold,2024-08-16,8656.24,324609.0,142828.0
1000131679,Chick fil A 03863 Annandale,US,Certified,2024-09-05,399.48,12983.0,5713.0
1000131721,MSU Thurgood Marshall Hall - Phase 1,US,Gold,2024-04-04,20676.21,1679942.0,739175.0
1000131722,JOHN S. & JAMES L. Knight Recital Hall,US,Silver,2024-04-22,1966.29,44242.0,19466.0
1000131801,May Lee State Office Complex prev. RBOC,US,Gold,2024-12-06,128473.24,4817746.0,2119808.0
1000131832,CONF,US,Silver,2024-10-02,3483.86,130645.0,57484.0
1000132019,Virginia Tech Upper Quad Hall North,US,Silver,2024-07-03,5262.95,256569.0,112890.0
1000132038,Eastlake at Tillery - Bldg 2,US,Silver,2024-10-15,9210.12,207228.0,91180.0
1000132061,"Otay Mesa US LPOE, Commercial Annex Bldg",US,Gold,2024-01-10,3065.8,114968.0,50586.0
1000132062,"Otay Mesa US LPOE, USDA Plant Inspection",US,Gold,2024-01-10,1142.71,199974.0,87989.0
1000132181,UC Davis at Orchard Park - Amenity,US,Silver,2024-02-19,1458.48,54693.0,24065.0
1000132329,Lukachukai Fire Station Bus Bay,US,Silver,2024-03-20,786.33,17692.0,7785.0
1000132337,East College Street Development,US,Gold,2024-05-17,11055.46,414580.0,182415.0
1000132401,Starbucks China Office Building,CN,Platinum,2024-05-06,3318.0,174195.0,97549.0
1000132402,Starbucks China Production Workshop,CN,Platinum,2024-05-06,10774.0,2639630.0,1478193.0
1000132485,Gwinnett County Police Training Exp.,US,Certified,2024-07-25,2432.39,36486.0,16054.0
1000132496,CONF,US,Certified,2024-12-03,3264.15,81604.0,35906.0
1000132576,Modera Clarendon,US,Silver,2024-06-05,24990.91,562295.0,247410.0
1000132769,CONF,US,Silver,2024-02-12,1486.45,55742.0,24526.0
1000132770,Charles M. Murray Maintenance Facility,US,Silver,2024-12-12,1322.2,49582.0,21816.0
1000132841,Viposa - NOA,BR,Silver,2024-07-25,12186.0,1279530.0,166339.0
1000132908,OFICINAS SEDE CENTRAL SIMON BARCELONA,ES,Platinum,2025-03-21,9702.0,509355.0,117152.0
1000132952,CONF,CN,Platinum,2024-07-21,7571.0,662462.0,370979.0
1000133076,VASTRAKALA EXPORTS PRIVATE LIMITED,IN,Platinum,2024-07-17,4096.0,1003520.0,712499.0
1000133126,Marc and Sharon Hagle Hall,US,Gold,2024-05-01,3348.22,251116.0,110491.0
1000133206,Nancy J. Cotterman Center,US,Gold,2024-04-10,2509.03,203859.0,89698.0
1000133308,Albion in the Gulch,US,Silver,2024-04-03,46079.89,1036798.0,456191.0
1000133391,Signature Des Moines FBO Terminal/Hangar,US,Certified,2024-08-16,3565.9,249613.0,109830.0
1000133434,Merck Elkton B25 Document Resources,US,Gold,2024-02-07,919.74,34490.0,15176.0
1000133531,Dzilth-Na-O-Dith-Hle Dormitory,US,Gold,2024-01-22,1338.64,108765.0,47856.0
1000133540,Meridian on New Jersey Avenue,US,Certified,2024-05-17,27602.69,414040.0,182178.0
1000133544,555 Penn,US,Gold,2024-04-11,40134.1,3010058.0,1324425.0
1000133563,CONF,ES,Gold,2024-11-12,1388.0,86750.0,19952.0
1000133578,New England Biolabs GE,US,Certified,2024-08-19,10740.24,751817.0,330799.0
1000133724,Guangdong Huaxing Bank Guangzhou Branch,CN,Gold,2024-08-22,57616.0,2160600.0,1209936.0
1000133757,Chabot Library & Learning Connection,US,Gold,2024-12-17,5802.26,435170.0,191475.0
1000133767,FARMACIA 12,ES,Gold,2024-12-09,1444.0,54150.0,12454.0
1000133807,USU Moab Academic Building,US,Silver,2024-01-24,2104.9,94720.0,41677.0
1000133851,The Grant,US,Silver,2024-07-10,17551.42,394907.0,173759.0
1000133893,Capitol Rose - 1732 15th Street NW,US,Gold,2024-09-05,13697.62,513661.0,226011.0
1000134053,Palazzo Comunale di Ovindoli,IT,Gold,2024-07-31,760.0,28500.0,7125.0
1000134167,Batiment administratif MRC 142 Dufferin,CA,Gold,2024-03-20,2762.0,103575.0,32108.0
1000134194,UCSF Bayfront Medical Building,US,Gold,2024-12-11,17270.67,3022367.0,1329842.0
1000134207,UNLV Medical Education Building,US,Silver,2024-05-10,11984.49,539302.0,237293.0
1000134217,CONF,US,Gold,2024-09-09,5876.67,367292.0,161608.0
1000134223,WWCC Applied Technology Building,US,Silver,2024-04-30,4601.02,207046.0,91100.0
1000134257,Memorial Cancer Institute,US,Certified,2024-11-18,10590.94,741366.0,326201.0
1000134580,250 Brannan,US,Gold,2024-07-31,9369.27,351348.0,154593.0
1000135296,USCG AIR STA VENTURA ADMIN/BERTHING,US,Silver,2024-12-10,1134.9,119165.0,52432.0
1000135406,Asheville Public Safety Station,US,Gold,2024-05-07,2028.17,76056.0,33465.0
1000135819,Market Terminal D,US,Silver,2024-03-08,14969.83,336821.0,148201.0
1000135850,Ohio State University Lacrosse Stadium,US,Certified,2024-08-06,1449.19,101443.0,44635.0
1000136120,Cascade Learning Resource Center,US,Silver,2024-01-25,6089.88,274045.0,120580.0
1000136570,LIGO Exploration Center,US,Silver,2024-01-17,1305.47,29373.0,12924.0
1000136602,DCMC North - MOB,US,Silver,2024-01-03,5574.18,585289.0,257527.0
1000136633,Avalon Brighton,US,Gold,2024-07-26,17651.57,661934.0,291251.0
1000136717,Cleveland Public Library - Hough Branch,US,Silver,2024-08-16,743.22,33445.0,14716.0
1000136737,"U of Arizona, Chemistry Building",US,Silver,2024-02-21,8310.92,373991.0,164556.0
1000136780,VISTA,US,Certified,2024-02-27,22159.87,332398.0,146255.0
1000136936,Paul Hall,US,Gold,2024-10-09,6428.89,482167.0,212153.0
1000137014,NPAA Chattanooga,US,Certified,2025-03-11,4874.16,341191.0,150124.0
1000137042,Reuben Hoar Public Library,US,Certified,2024-10-29,2178.39,65352.0,28755.0
1000137080,Rice University Hanszen College,US,Gold,2024-05-30,5196.06,422180.0,185759.0
1000137090,citizenM Hotel Boston Back Bay,US,Gold,2024-12-23,14093.39,1145088.0,503839.0
1000137173,WSSB Life Skills Training Center,US,Gold,2024-04-29,1074.79,87327.0,38424.0
1000137231,Fort Collins East Park Maint. Facility,US,Gold,2024-02-26,603.87,37742.0,16606.0
1000137271,COSD Youth Transition Campus - Housing,US,Gold,2024-02-05,1003.35,62709.0,27592.0
1000137293,Catholic Univ - Conway School of Nursing,US,Gold,2024-09-19,9429.65,707224.0,311178.0
1000137597,"Student Accomodation, via Serlio",IT,Gold,2024-08-16,17740.0,1441375.0,360344.0
1000137664,St. Thomas Schoenecker Center,US,Gold,2024-08-02,12087.89,906592.0,398900.0
1000137691,USM McGoldrick Center,US,Gold,2024-05-29,3818.31,143187.0,63002.0
1000137827,First Security Bank Bozeman,US,Gold,2024-01-23,1055.01,39563.0,17408.0
1000137891,CONF,IT,Gold,2024-11-26,2884.0,180250.0,45062.0
1000137948,Drosdick Hall,US,Silver,2024-09-16,14597.85,1532774.0,674421.0
1000137966,Emergency Operations Center,US,Silver,2024-11-19,1527.88,34377.0,15126.0
1000137971,MIT W51 Burton-Conner,US,Gold,2024-06-25,15104.08,1132806.0,498435.0
1000138066,CAMPUS ARRUPE,ES,Gold,2025-02-18,5480.0,411000.0,94530.0
1000138238,Intuit Dome,US,Platinum,2024-07-12,109593.3,5753648.0,2531605.0
1000138271,CONF,IT,Platinum,2024-01-31,10894.0,953225.0,238306.0
1000138362,EPEC Operations & Safety Training Center,US,Certified,2024-04-23,1264.87,37946.0,16696.0
1000138377,Lakeshore - 18111 Von Karman,US,Gold,2024-09-06,22993.86,862270.0,379399.0
1000138378,UO HWTP Building B&C,US,Gold,2024-02-27,26165.85,2125975.0,935429.0
1000138407,Lakeshore - 18101 Von Karman,US,Gold,2024-09-06,39400.91,1477534.0,650115.0
1000138421,Lakeshore - 18191 Von Karman,US,Gold,2024-09-06,12978.55,486696.0,214146.0
1000138455,CONF,US,Silver,2024-02-07,6967.72,261290.0,114967.0
1000138714,Mill River Whittingham Discovery Center,US,Platinum,2024-10-30,732.91,64130.0,28217.0
1000138941,Fort Lupton Readiness Center Motor Pool,US,Certified,2024-08-13,1858.06,27871.0,12263.0
1000138955,VDMA Ft. Barfoot 561 JFHQ Conversion,US,Silver,2024-12-05,2809.39,63211.0,27813.0
1000138985,LLNL B321-G - Manufacturing Building,US,Certified,2024-04-08,1045.81,73207.0,32211.0
1000138995,LLNL B310 - New NDE Building,US,Certified,2024-05-06,1126.17,78832.0,34686.0
1000139011,HERE Pittsburgh,US,Certified,2024-10-04,37491.66,562375.0,247445.0
1000139014,Joint Forces Headquarters - BNGC,US,Gold,2024-12-23,5925.72,222214.0,97774.0
1000139227,PortMiami Cruise Terminal F 2.0,US,Silver,2024-02-29,13274.17,298669.0,131414.0
1000139250,NIKE 4th Phase ASRS Project,CN,Gold,2024-08-02,11880.99,1485124.0,831669.0
1000139455,CONF,US,Silver,2024-09-05,17651.57,661934.0,291251.0
1000139488,SDSU - Second Stage,US,Silver,2024-12-16,1364.47,61401.0,27017.0
1000139639,Veterinary Specialty Center,US,Silver,2024-02-15,7250.61,761314.0,334978.0
1000139692,Quinnipiac University Wellness Center,US,Gold,2024-02-13,5202.57,325161.0,143071.0
1000139734,UW Tacoma Milgard Hall,US,Gold,2024-04-11,4793.98,359548.0,158201.0
1000139763,Building 48 Modernization,US,Gold,2024-11-15,14260.52,534770.0,235299.0
1000139828,Museum of Solutions,IN,Gold,2025-07-02,5300.0,198750.0,141112.0
1000139880,The Cape on Kiawah,US,Gold,2024-12-04,16489.17,618344.0,272071.0
1000139883,Espace citoyen des Confluents,CA,Gold,2024-11-06,5206.0,195225.0,60520.0
1000139971,Skye on 6th,US,Silver,2024-12-16,24411.75,549264.0,241676.0
1000140123,VIMS - The Acuff Center for Aquaculture,US,Silver,2024-05-19,1697.62,178250.0,78430.0
1000140452,"Walter Dods, Jr. RISE Center",US,Gold,2024-12-06,10588.34,860303.0,378533.0
1000140846,Caradosso 16,IT,Gold,2024-04-11,4620.0,173250.0,43312.0
1000140908,EXP Northeastern University,US,Platinum,2024-08-30,33175.66,3483444.0,1532715.0
1000140934,Premier Meat Building Expansion,CA,Certified,2024-09-04,5557.0,388990.0,120587.0
1000140975,Mayo Hall Renovation and Addition,US,Gold,2024-02-16,2282.91,85609.0,37668.0
1000141120,CEU-FAC. HUMANIDADES Y CC. COMUNICACION,ES,Gold,2024-07-17,7314.0,548550.0,126166.0
1000141174,Urban Balcony Cluster 2 C-4 Plot Project,CN,Gold,2024-01-22,69385.0,2601938.0,1457085.0
1000141220,UMass Chan Medical School - NERB,US,Gold,2024-12-18,32682.07,5719362.0,2516519.0
1000141516,1898 S. Flatiron Ct.,US,Certified,2024-01-22,3844.05,269084.0,118397.0
1000141892,Student Health and Wellness Center,US,Silver,2024-11-18,4702.29,211603.0,93105.0
1000141900,UC IRVINE CENTER FOR ADVANCED CARE,US,Platinum,2024-11-07,15979.32,3914933.0,1722571.0
1000141951,CONF,MX,Gold,2024-07-25,6435.0,402188.0,120656.0
1000141978,Michigan Tech H-STEM Building,US,Gold,2024-11-01,6038.7,452902.0,199277.0
1000142002,Labriola Innovation Complex,US,Gold,2024-11-27,3461.57,259618.0,114232.0
1000142005,AECQ Integrated Workshop,CN,Gold,2024-03-06,120220.0,21038500.0,11781560.0
1000142019,The Edison,US,Gold,2024-08-14,16174.41,606540.0,266878.0
1000142252,PG&E Davis T-Line,US,Gold,2024-07-22,1254.19,78387.0,34490.0
1000142532,HEIDENHAIN HEADQUARTER,IT,Platinum,2024-11-27,4648.0,244020.0,61005.0
1000142605,La Puente Enhanced One Stop Center,US,Silver,2024-09-09,640.57,14413.0,6342.0
1000142644,CONF,US,Certified,2024-01-29,13470.94,336774.0,148180.0
1000142702,Tampa Convention Center,US,Silver,2025-02-21,52108.64,1172444.0,515876.0
1000142772,303 Baldwin Avenue,US,Gold,2024-09-11,11867.62,445036.0,195816.0
1000142917,CONF,US,Silver,2024-04-26,3454.13,129530.0,56993.0
1000142962,E. S. Witchger School of Engineering,US,Silver,2024-05-25,5630.2,253359.0,111478.0
1000143027,Fountain Square One,US,Silver,2025-07-17,24612.61,553784.0,243665.0
1000143029,Fountain Square Two,US,Silver,2025-07-17,28155.0,633488.0,278734.0
1000143040,KP BELLFLOWER RAD ONC & IMAGING,US,Gold,2024-06-12,3095.16,541653.0,238327.0
1000143110,Raumplus wuxi new office building,CN,Gold,2024-01-08,11232.0,1965600.0,1100736.0
1000143114,Boston Engine No. 17,US,Silver,2024-11-26,1987.75,44724.0,19679.0
1000143188,Sumner Square,US,Gold,2025-04-04,21230.19,796132.0,350298.0
1000143276,CONF,US,Certified,2024-08-02,3812.27,95307.0,41935.0
1000143367,Kingstowne Center T,US,Gold,2025-04-04,14878.6,557948.0,245497.0
1000143369,Discovery Square I,US,Gold,2024-11-18,17506.36,656488.0,288855.0
1000143373,Reston Overlook I,US,Gold,2024-11-18,32088.05,1203302.0,529453.0
1000143375,Reston Overlook II,US,Gold,2024-04-12,13082.79,490605.0,215866.0
1000143390,Kingstowne Center K,US,Gold,2025-04-04,15052.98,564487.0,248374.0
1000143392,Discovery Square II,US,Gold,2024-11-18,18535.82,695093.0,305841.0
1000143491,Brightview Hunt Valley Towne Centre,US,Gold,2024-09-04,19018.92,713209.0,313812.0
1000143497,MAPAL India Private Limited,IN,Platinum,2024-05-02,1741.0,91402.0,64896.0
1000143561,B340s Renovation,US,Silver,2024-07-22,5866.17,615948.0,271017.0
1000143575,UCR SOM Education Building II,US,Platinum,2024-12-23,8870.01,931351.0,409794.0
1000143656,Fire Station No. 5,CA,Certified,2024-05-21,916.0,13740.0,4259.0
1000143724,"Extra Space Storage - Kenmore, NY",US,Silver,2024-05-10,7721.91,579143.0,254823.0
1000143963,CONF,IT,Gold,2024-05-15,6483.0,405188.0,101297.0
1000143974,Global Home of the PGA TOUR,US,Gold,2024-10-09,18864.14,707405.0,311258.0
1000144301,Des Moines University West,US,Silver,2024-03-25,35487.27,1596927.0,702648.0
1000144336,Nucor - BB Mill Building,US,Silver,2024-06-03,134969.48,14171795.0,6235590.0
1000144452,CONF,BR,Gold,2024-04-29,68826.0,4301625.0,559211.0
1000144834,White Fence Farm Clubhouse,US,Gold,2024-07-25,661.66,41354.0,18196.0
1000144850,Sumter County Rest Area - Southbound,US,Certified,2024-12-19,845.42,12681.0,5580.0
1000144861,Southeastern Live Well Center,US,Gold,2024-09-25,6047.99,226800.0,99792.0
1000144941,archimania's Office,US,Platinum,2024-04-17,691.57,36307.0,15975.0
1000145380,Hogg Memorial Auditorium Major Reno,US,Platinum,2024-06-04,2731.91,143425.0,63107.0
1000145433,Casa Heribert Pons,ES,Gold,2024-12-12,6390.8,239655.0,55121.0
1000145484,MAGNET Headquarters,US,Silver,2024-03-27,5249.02,118103.0,51965.0
1000145703,KOA Corporate Headquarters,US,Gold,2024-03-11,3162.42,118591.0,52180.0
1000145818,CONF,US,Silver,2024-01-08,1604.81,60180.0,26479.0
1000145825,CONF,US,Gold,2024-01-08,4698.29,293643.0,129203.0
1000145826,CONF,US,Gold,2024-01-08,389.26,24329.0,10705.0
1000145930,Aspen Distillery,US,Platinum,2024-07-10,510.97,44710.0,19672.0
1000146094,Gallery Building at Basalt River Park,US,Certified,2025-05-29,2459.14,61478.0,27051.0
1000146237,MASERGRUP LEED CORPORATE BUILDING,ES,Gold,2024-01-05,8310.0,1038750.0,238912.0
1000146607,CONF,CN,Gold,2024-02-05,38135.0,2383438.0,1334725.0
1000146609,CONF,CN,Gold,2024-01-25,21200.0,1325000.0,742000.0
1000146947,Kansas City Streetcar VMF,US,Gold,2024-10-15,2904.89,181556.0,79884.0
1000146948,Kansas City Streetcar Annex,US,Gold,2024-10-15,566.71,35419.0,15585.0
1000146956,Studentato Moretta Cesana,IT,Gold,2024-02-06,20043.0,1628494.0,407123.0
1000146998,Berea College CMIT Building,US,Silver,2024-08-14,4530.04,203852.0,89695.0
1000147133,EVC Language Arts Building,US,Gold,2024-06-24,4476.72,335754.0,147732.0
1000147188,Merriam Plaza Library,US,Silver,2024-08-06,1393.54,62709.0,27592.0
1000147195,Weathervane Health and Wellness Center,US,Silver,2024-10-15,629.79,14170.0,6235.0
1000147228,SMU Frances Anne Moody Hall,US,Certified,2024-03-20,4902.31,147069.0,64710.0
1000147248,First Security Bank Missoula,US,Silver,2024-12-19,3881.95,87344.0,38431.0
1000147424,Sparrow Emergency Center Okemos,US,Certified,2024-02-20,2972.9,208103.0,91565.0
1000147553,Fulton County Animal Services Facility,US,Certified,2024-07-30,5157.42,77361.0,34039.0
1000147707,Command Control Smart Governance Centre,IN,Platinum,2024-09-16,5254.0,275835.0,195843.0
1000147853,Haiyin Square-Changchun,CN,Platinum,2024-03-13,115483.0,6062858.0,3395200.0
1000147940,New Spokane Valley Library,US,Silver,2024-02-12,2550.09,114754.0,50492.0
1000147982,Vero at Novus,US,Silver,2024-11-18,13430.52,302187.0,132962.0
1000148043,Siege Social Equipe Laurence,CA,Silver,2024-10-11,1835.0,41288.0,12799.0
1000148068,PeaceHealth Lynden Clinic,US,Silver,2024-11-08,2266.18,237949.0,104698.0
1000148363,CONF,US,Silver,2024-02-12,7940.42,297766.0,131017.0
1000148491,Alibaba Xuhui Binjiang Park D,CN,Gold,2024-08-13,40720.0,1527000.0,855120.0
1000148722,Project Storm,US,Gold,2024-06-20,34278.51,5998739.0,2639445.0
1000148837,1910 Alton Road,US,Silver,2024-09-20,1474.09,33167.0,14593.0
1000148852,Charlotte J. Burrie Civic Center,US,Gold,2025-07-28,809.37,30351.0,13355.0
1000149377,Sede Sicredi Dexis,BR,Platinum,2024-07-12,11035.0,579338.0,75314.0
1000149430,Port of Edmonds Administration Building,US,Silver,2024-07-01,1079.53,24289.0,10687.0
1000149594,PCM Parcel F - Signal House,US,Certified,2024-12-03,19149.91,287249.0,126389.0
1000149987,Boys and Girls Club of Chicago,US,Silver,2024-01-25,2787.09,62710.0,27592.0
1000149998,CONF,US,Gold,2024-04-02,7112.65,444541.0,195598.0
1000150288,CONF,IT,Gold,2024-05-17,7077.0,442312.0,110578.0
1000150483,CONF,US,Gold,2024-05-28,8236.59,514787.0,226506.0
1000150601,CityLine Block 3S,US,Certified,2024-10-10,55891.98,838380.0,368887.0
1000150606,AVOYA ICECEK FABRIKASI,TR,Silver,2024-12-06,12866.0,482475.0,207464.0
1000150656,Highland Bridge Lot 1 Block 3,US,Gold,2024-01-05,40466.32,1517487.0,667694.0
1000150667,Highland Bridge Blocks 6/7 Senior Living,US,Gold,2024-07-08,35088.07,6140412.0,2701781.0
1000150824,Blomquist Street Navigation Center,US,Silver,2024-02-16,3437.41,167574.0,73732.0
1000151038,DMG MORI PH Machine Green Plant project,CN,Gold,2024-05-06,38240.0,6692000.0,3747520.0
1000151044,NXpark Xi'an by Aden,CN,Gold,2024-02-25,28896.0,5056800.0,2831808.0
1000151148,101 N. Meridian,US,Gold,2024-08-21,29175.72,1094090.0,481399.0
1000151187,1102 Q Street,US,Gold,2024-04-10,14472.71,542727.0,238800.0
1000151213,Belmont University Jack C Massey Center,US,Silver,2024-07-23,12859.82,578692.0,254624.0
1000151480,SBVR - Plaza and Promenade Building,US,Silver,2024-01-31,3244.82,158185.0,69601.0
1000151579,JM Family - Office C,US,Gold,2024-08-07,8181.13,306792.0,134989.0
1000151584,Woodlake MOB,US,Gold,2024-02-20,6228.77,1090035.0,479615.0
1000151610,Swedish Medical Center MOB II/III,US,Certified,2025-04-17,15636.96,1094587.0,481618.0
1000151686,KALYON SCADA Ofis Binasi,TR,Silver,2024-09-30,2577.0,57982.0,24932.0
1000151824,Penn GSE Expansion,US,Gold,2024-03-29,1872.92,140469.0,61806.0
1000151888,Park Place Shopping Centre,CA,Silver,2024-03-06,52051.14,2537493.0,786623.0
1000151928,IUH NE Region - Southwest MOB,US,Certified,2024-06-07,4969.38,347857.0,153057.0
1000152132,SDCRAA Administration Building,US,Gold,2024-05-20,12581.3,2201728.0,968760.0
1000152133,CityLine 4,US,Certified,2025-04-18,49915.95,748739.0,329445.0
1000152208,GVSU Harris Family Sports Complex,US,Silver,2024-01-09,1997.41,44942.0,19774.0
1000152250,MP-HT Srl,IT,Gold,2024-08-27,4800.0,840000.0,210000.0
1000152287,Luthra Group Headquarters,IN,Gold,2024-05-28,3611.0,135412.0,96143.0
1000152377,The Sonnentag,US,Gold,2024-08-22,19014.09,713028.0,313732.0
1000152512,"Vanderbilt Tower at Ritz-Carlton, Naples",US,Silver,2024-06-28,10219.33,498192.0,219205.0
1000152653,Contra Costa County Admin Building,US,Platinum,2024-12-05,4335.69,227624.0,100154.0
1000152661,2876 Sunridge Way NE,CA,Silver,2024-03-18,2787.09,292644.0,90720.0
1000152671,Samsung Display Research Building,KR,Platinum,2024-07-29,166530.0,8742825.0,3584558.0
1000152813,Sarasota Fire Station 23,US,Silver,2024-06-17,808.53,18192.0,8004.0
1000152825,Sparsh Business School,IN,Silver,2025-07-23,17163.0,772335.0,548358.0
1000152830,CONF,CN,Certified,2024-01-12,33708.0,842700.0,471912.0
1000152923,CONF,CN,Platinum,2024-08-27,6728.0,588700.0,329672.0
1000153740,Merck RY870 Biologics Development Center,US,Gold,2024-06-21,19568.07,3424412.0,1506741.0
1000154667,UMD Field Hockey and Lacrosse Complex,US,Silver,2024-08-19,1584.93,35661.0,15691.0
1000154737,GDH BCC-Tower A,CN,Platinum,2024-10-13,138905.0,7292512.0,4083807.0
1000154761,Beylerbeyi Yurt Insaati Projesi,TR,Gold,2024-06-06,2716.0,220675.0,94890.0
1000154829,CONF,US,Silver,2024-08-20,34207.81,1282793.0,564429.0
1000154873,Miami Association of Realtors,US,Gold,2024-10-24,3065.8,114968.0,50586.0
1000155363,MU McVey Data Science Building,US,Silver,2024-03-27,8803.21,396144.0,174304.0
1000155445,CONF,US,Silver,2024-11-21,7364.05,276152.0,121507.0
1000155506,Ceylingul Tekstil Fabrika,TR,Certified,2024-05-16,3419.0,85475.0,36754.0
1000155567,CONF,IT,Gold,2024-07-09,5470.0,341875.0,85469.0
1000155598,CONF,US,Gold,2024-09-16,4082.44,255152.0,112267.0
1000155646,LEGO Jiaxing Moulding 3 Building,CN,Gold,2024-09-27,13892.0,2431100.0,1361416.0
1000155647,New Processing,CN,Gold,2024-05-18,185698.8,32497290.0,18198482.0
1000155699,The Medley,US,Silver,2024-09-24,19452.03,437671.0,192575.0
